Tool,File,Line,Severity,Rule,Message
Pylint,app.py,30,Convention,C0413,"Import ""from routes import *"" should be placed at the top of the module"
Pylint,app.py,30,Warning,W0614,"Unused import(s) VALID_CREDENTIALS, json, io, zipfile, home, login_required, MockUser, inject_user, login, logout, analyze, about, features, contact, upload_file, download_results, download_all_results, too_large, internal_error, wraps, render_template, request, redirect, url_for, flash, jsonify, send_file, session, secure_filename, process_image and allowed_file from wildcard import of routes"
Pylint,routes.py,46,Convention,C0303,Trailing whitespace
Pylint,routes.py,50,Convention,C0303,Trailing whitespace
Pylint,routes.py,58,Convention,C0303,Trailing whitespace
Pylint,routes.py,86,Convention,C0303,Trailing whitespace
Pylint,routes.py,91,Convention,C0303,Trailing whitespace
Pylint,routes.py,93,Convention,C0303,Trailing whitespace
Pylint,routes.py,97,Convention,C0303,Trailing whitespace
Pylint,routes.py,106,Convention,C0303,Trailing whitespace
Pylint,routes.py,109,Convention,C0303,Trailing whitespace
Pylint,routes.py,113,Convention,C0303,Trailing whitespace
Pylint,routes.py,115,Convention,C0303,Trailing whitespace
Pylint,routes.py,116,Convention,C0303,Trailing whitespace
Pylint,routes.py,121,Convention,C0303,Trailing whitespace
Pylint,routes.py,148,Convention,C0303,Trailing whitespace
Pylint,routes.py,152,Convention,C0303,Trailing whitespace
Pylint,routes.py,155,Convention,C0303,Trailing whitespace
Pylint,routes.py,159,Convention,C0303,Trailing whitespace
Pylint,routes.py,163,Convention,C0303,Trailing whitespace
Pylint,routes.py,169,Convention,C0303,Trailing whitespace
Pylint,routes.py,171,Convention,C0303,Trailing whitespace
Pylint,routes.py,178,Convention,C0303,Trailing whitespace
Pylint,routes.py,7,Error,E0401,Unable to import 'flask'
Pylint,routes.py,8,Error,E0401,Unable to import 'werkzeug.utils'
Pylint,routes.py,15,Warning,W0404,Reimport 'zipfile' (imported line 5)
Pylint,routes.py,16,Warning,W0404,Reimport 'io' (imported line 4)
Pylint,routes.py,32,Refactor,R0903,Too few public methods (1/2)
Pylint,routes.py,40,Refactor,R1735,"Consider using '{""current_user"": MockUser()}' instead of a call to 'dict'."
Pylint,routes.py,51,Refactor,R1705,"Unnecessary ""else"" after ""return"", remove the ""else"" and de-indent the code inside it"
Pylint,routes.py,122,Warning,W0718,Catching too general exception Exception
Pylint,routes.py,102,Convention,C0415,Import outside toplevel (time)
Pylint,routes.py,111,Warning,W1203,Use lazy % formatting in logging functions
Pylint,routes.py,114,Refactor,R1705,"Unnecessary ""else"" after ""return"", remove the ""else"" and de-indent the code inside it"
Pylint,routes.py,123,Warning,W1203,Use lazy % formatting in logging functions
Pylint,routes.py,136,Warning,W0718,Catching too general exception Exception
Pylint,routes.py,137,Warning,W1203,Use lazy % formatting in logging functions
Pylint,routes.py,179,Warning,W0718,Catching too general exception Exception
Pylint,routes.py,161,Warning,W1514,Using open without explicitly specifying an encoding
Pylint,routes.py,180,Warning,W1203,Use lazy % formatting in logging functions
Pylint,routes.py,185,Warning,W0613,Unused argument 'e'
Pylint,routes.py,191,Warning,W1203,Use lazy % formatting in logging functions
Pylint,routes.py,15,Convention,C0411,"standard import ""zipfile"" should be placed before third party imports ""flask.render_template"", ""werkzeug.utils.secure_filename"" and first party import ""app.app"""
Pylint,routes.py,16,Convention,C0411,"standard import ""io"" should be placed before third party imports ""flask.render_template"", ""werkzeug.utils.secure_filename"" and first party import ""app.app"""
Pylint,routes.py,15,Convention,C0412,Imports from package zipfile are not grouped
Pylint,routes.py,16,Convention,C0412,Imports from package io are not grouped
Pylint,routes.py,7,Warning,W0611,Unused jsonify imported from flask
Pylint,convert_excel_to_csv.py,12,Convention,C0303,Trailing whitespace
Pylint,convert_excel_to_csv.py,15,Convention,C0303,Trailing whitespace
Pylint,convert_excel_to_csv.py,22,Convention,C0303,Trailing whitespace
Pylint,convert_excel_to_csv.py,27,Convention,C0303,Trailing whitespace
Pylint,convert_excel_to_csv.py,32,Convention,C0303,Trailing whitespace
Pylint,convert_excel_to_csv.py,39,Convention,C0303,Trailing whitespace
Pylint,convert_excel_to_csv.py,42,Convention,C0303,Trailing whitespace
Pylint,convert_excel_to_csv.py,48,Convention,C0304,Final newline missing
Pylint,convert_excel_to_csv.py,11,Convention,C0415,Import outside toplevel (pandas)
Pylint,convert_excel_to_csv.py,36,Warning,W0718,Catching too general exception Exception
Pylint,convert_excel_to_csv.py,5,Warning,W0611,Unused import csv
Pylint,convert_excel_to_csv.py,6,Warning,W0611,Unused import sys
Pylint,create_sample_cables.py,42,Convention,C0304,Final newline missing
Pylint,create_sample_cables.py,1,Error,E0401,Unable to import 'pandas'
Pylint,segment.py,58,Convention,C0301,Line too long (102/100)
Pylint,segment.py,62,Convention,C0301,Line too long (112/100)
Pylint,segment.py,77,Convention,C0301,Line too long (103/100)
Pylint,segment.py,93,Convention,C0301,Line too long (112/100)
Pylint,segment.py,101,Convention,C0301,Line too long (119/100)
Pylint,segment.py,125,Convention,C0304,Final newline missing
Pylint,segment.py,3,Error,E0401,Unable to import 'cv2'
Pylint,segment.py,5,Error,E0401,Unable to import 'numpy'
Pylint,segment.py,6,Error,E0401,Unable to import 'ultralytics'
Pylint,segment.py,51,Convention,C0103,"Constant name ""object_counter"" doesn't conform to UPPER_CASE naming style"
Pylint,segment.py,52,Convention,C0103,"Constant name ""region_counter"" doesn't conform to UPPER_CASE naming style"
Pylint,segment.py,77,Convention,C0103,"Constant name ""filename"" doesn't conform to UPPER_CASE naming style"
Pylint,segment.py,101,Convention,C0103,"Constant name ""port_filename"" doesn't conform to UPPER_CASE naming style"
Pylint,segment.py,120,Warning,W1514,Using open without explicitly specifying an encoding
Pylint,segment.py,4,Convention,C0411,"standard import ""json"" should be placed before third party import ""cv2"""
Pylint,segment.py,5,Warning,W0611,Unused numpy imported as np
Pylint,segment.py,1,Refactor,R0801,"Similar lines in 2 files ==attached_assets.currentport_cableanalysis_1750337982997:[159:246] ==utils.detailed_switch_analyzer:[158:245]         margin_x = max(5, w // 50)         margin_y = max(5, h // 30)          usable_w = w - 2 * margin_x         usable_h = h - 2 * margin_y          port_w = usable_w / cols         port_h = usable_h / rows          port_regions = []          for row in range(rows):             for col in range(cols):                 x = int(margin_x + col * port_w)                 y = int(margin_y + row * port_h)                  w_port = int(port_w * 0.9)                 h_port = int(port_h * 0.9)                  if w_port > 8 and h_port > 8:                     port_regions.append({                         'bbox': (x, y, w_port, h_port),                         'area': w_port * h_port,                         'score': 1.0,                         'port_number': row * cols + col + 1                     })          return port_regions      def _remove_overlapping_regions(self, candidates):         if not candidates:             return []          candidates.sort(key=lambda x: x['score'], reverse=True)          filtered = []         for candidate in candidates:             x, y, w, h = candidate['bbox']              overlap_found = False             for existing in filtered:                 ex, ey, ew, eh = existing['bbox']                  ix1, iy1 = max(x, ex), max(y, ey)                 ix2, iy2 = min(x + w, ex + ew), min(y + h, ey + eh)                  if ix1 < ix2 and iy1 < iy2:                     intersection = (ix2 - ix1) * (iy2 - iy1)                     area1, area2 = w * h, ew * eh                      if intersection > 0.3 * min(area1, area2):                         overlap_found = True                         break              if not overlap_found:                 filtered.append(candidate)          return filtered      def _thorough_port_analysis(self, image, port_region, port_number):         x, y, w, h = port_region['bbox']         port_roi = image[y:y+h, x:x+w]          if port_roi.size == 0:             return self._create_empty_port_result(port_region, port_number)          cable_result = self._conservative_cable_detection(port_roi)         led_result = self._led_status_detection(port_roi)          return {             'port_number': int(port_number),             'bbox': [int(coord) for coord in port_region['bbox']],             'has_cable': bool(cable_result['has_cable']),             'cable_color': cable_result['color'],             'cable_confidence': float(cable_result['confidence']),             'led_status': led_result['status'],             'led_confidence': float(led_result['confidence']),             'detection_details': {                 'cable_analysis': cable_result['details'],                 'led_analysis': led_result['details']             }         }      def _conservative_cable_detection(self, port_roi):         if port_roi.size == 0:             return {'has_cable': False, 'color': None, 'confidence': 0.0, 'details': {}}"
Pylint,segment.py,1,Refactor,R0801,"Similar lines in 2 files ==attached_assets.currentport_cableanalysis_1750337982997:[246:300] ==utils.detailed_switch_analyzer:[246:300]             hsv_roi = cv2.cvtColor(port_roi, cv2.COLOR_BGR2HSV)             gray_roi = cv2.cvtColor(port_roi, cv2.COLOR_BGR2GRAY)             total_pixels = port_roi.shape[0] * port_roi.shape[1]              color_scores = {}             best_color = None             max_color_score = 0.0              for color_name, color_range in self.cable_colors.items():                 mask = cv2.inRange(hsv_roi, color_range['lower'], color_range['upper'])                 color_pixels = cv2.countNonZero(mask)                 score = color_pixels / total_pixels if total_pixels > 0 else 0                  color_scores[color_name] = round(float(score), 4)                  if score > max_color_score:                     max_color_score = score                     best_color = color_name              features = self._detailed_feature_analysis(port_roi, gray_roi, hsv_roi)              has_cable = False             confidence = 0.0              if max_color_score > self.min_color_coverage:                 supporting_evidence = 0                  if features['edge_density'] > 0.03:                     supporting_evidence += 1                 if features['saturation_mean'] > 50:                     supporting_evidence += 1                 if features['brightness_std'] > 20:                     supporting_evidence += 1                 if 40 < features['brightness_mean'] < 180:                     supporting_evidence += 1                  if supporting_evidence >= 2:                     has_cable = True                     confidence = max_color_score * 0.7 + (supporting_evidence / 4) * 0.3              elif (features['edge_density'] > 0.08 and                   features['saturation_mean'] > 80 and                   features['brightness_std'] > 40):                 has_cable = True                 confidence = 0.4                 best_color = self._find_secondary_color(color_scores)              return {                 'has_cable': has_cable,                 'color': best_color if has_cable and max_color_score > 0.05 else None,                 'confidence': round(confidence, 3),                 'details': {                     'color_scores': color_scores,                     'max_color_score': round(max_color_score, 4),"
Pylint,segment.py,1,Refactor,R0801,"Similar lines in 2 files ==attached_assets.currentport_cableanalysis_1750337982997:[101:157] ==utils.detailed_switch_analyzer:[100:156]         return port_regions      def _edge_based_port_detection(self, image):         gray = cv2.cvtColor(image, cv2.COLOR_BGR2GRAY)         h, w = gray.shape          edges1 = cv2.Canny(gray, 30, 100)         edges2 = cv2.Canny(gray, 50, 150)          edges = cv2.bitwise_or(edges1, edges2)          kernel = cv2.getStructuringElement(cv2.MORPH_RECT, (3, 3))         edges = cv2.morphologyEx(edges, cv2.MORPH_CLOSE, kernel)          contours, _ = cv2.findContours(edges, cv2.RETR_EXTERNAL, cv2.CHAIN_APPROX_SIMPLE)          port_candidates = []         min_area = 200         max_area = (w * h) // 20          for contour in contours:             x, y, w_rect, h_rect = cv2.boundingRect(contour)             area = w_rect * h_rect             aspect_ratio = w_rect / h_rect if h_rect > 0 else 0              if (min_area < area < max_area and                 0.3 < aspect_ratio < 4.0 and                 x > 2 and y > 2 and                 x + w_rect < w - 2 and y + h_rect < h - 2):                  port_candidates.append({                     'bbox': (x, y, w_rect, h_rect),                     'area': area,                     'score': area / 1000.0                 })          filtered_ports = self._remove_overlapping_regions(port_candidates)          return filtered_ports[:50]      def _comprehensive_grid_detection(self, image):         h, w = image.shape[:2]         aspect_ratio = w / h          if aspect_ratio > 7:             rows, cols = 2, 24         elif aspect_ratio > 5:             if h > 80:                 rows, cols = 2, 24             else:                 rows, cols = 1, 24         elif aspect_ratio > 3:             rows, cols = 1, 24         else:             rows, cols = 1, 12"
Pylint,segment.py,1,Refactor,R0801,"Similar lines in 2 files ==attached_assets.currentport_cableanalysis_1750337982997:[320:369] ==utils.detailed_switch_analyzer:[320:367]         hsv_roi = cv2.cvtColor(port_roi, cv2.COLOR_BGR2HSV)         total_pixels = port_roi.shape[0] * port_roi.shape[1]          led_detections = {}         max_led_coverage = 0.0         dominant_led = None          for led_color, color_range in self.led_colors.items():             mask = cv2.inRange(hsv_roi, color_range['lower'], color_range['upper'])             led_pixels = cv2.countNonZero(mask)             coverage = led_pixels / total_pixels if total_pixels > 0 else 0              led_detections[led_color] = round(float(coverage), 4)              if coverage > max_led_coverage:                 max_led_coverage = coverage                 dominant_led = led_color          status = 'inactive'         confidence = 0.0          if max_led_coverage > 0.02:             if dominant_led == 'green':                 status = 'active'             elif dominant_led == 'orange':                 status = 'link'             elif dominant_led == 'red':                 status = 'error'             elif dominant_led == 'blue':                 status = 'activity'             else:                 status = 'unknown'              confidence = min(max_led_coverage * 20, 1.0)         else:             status = 'inactive'             confidence = 0.8          return {             'status': status,             'confidence': round(confidence, 3),             'details': {                 'led_detections': led_detections,                 'max_coverage': round(max_led_coverage, 4),                 'dominant_led': dominant_led             }         }      def _detailed_feature_analysis(self, port_roi, gray_roi, hsv_roi):"
Pylint,segment.py,1,Refactor,R0801,"Similar lines in 2 files ==attached_assets.currentport_cableanalysis_1750337982997:[11:56] ==utils.detailed_switch_analyzer:[10:55]         self.debug_mode = debug_mode          self.cable_colors = {             'yellow': {'lower': np.array([20, 100, 100]), 'upper': np.array([30, 255, 255])},             'blue': {'lower': np.array([100, 80, 80]), 'upper': np.array([130, 255, 255])},             'teal': {'lower': np.array([80, 80, 80]), 'upper': np.array([95, 255, 255])},             'cyan': {'lower': np.array([85, 80, 80]), 'upper': np.array([105, 255, 255])},             'purple': {'lower': np.array([130, 80, 80]), 'upper': np.array([160, 255, 255])},             'green': {'lower': np.array([40, 80, 80]), 'upper': np.array([75, 255, 255])},             'red': {'lower': np.array([0, 100, 100]), 'upper': np.array([10, 255, 255])},             'orange': {'lower': np.array([10, 100, 100]), 'upper': np.array([20, 255, 255])},             'black': {'lower': np.array([0, 0, 0]), 'upper': np.array([180, 255, 50])},             'white': {'lower': np.array([0, 0, 200]), 'upper': np.array([180, 30, 255])},             'gray': {'lower': np.array([0, 0, 50]), 'upper': np.array([180, 30, 150])},         }          self.led_colors = {             'green': {'lower': np.array([40, 100, 100]), 'upper': np.array([80, 255, 255])},             'orange': {'lower': np.array([10, 100, 100]), 'upper': np.array([25, 255, 255])},             'red': {'lower': np.array([0, 100, 100]), 'upper': np.array([10, 255, 255])},             'blue': {'lower': np.array([100, 100, 100]), 'upper': np.array([130, 255, 255])}         }          self.min_color_coverage = 0.15         self.min_combined_score = 0.6      def _convert_to_json_serializable(self, obj):         if isinstance(obj, dict):             return {key: self._convert_to_json_serializable(value) for key, value in obj.items()}         elif isinstance(obj, list):             return [self._convert_to_json_serializable(item) for item in obj]         elif isinstance(obj, tuple):             return [self._convert_to_json_serializable(item) for item in obj]         elif isinstance(obj, np.integer):             return int(obj)         elif isinstance(obj, np.floating):             return float(obj)         elif isinstance(obj, np.bool_):             return bool(obj)         elif isinstance(obj, np.ndarray):             return obj.tolist()         else:             return obj      def analyze_switch_image(self, image_path, switch_name=""Unknown""):"
Pylint,segment.py,1,Refactor,R0801,"Similar lines in 2 files ==attached_assets.currentport_cableanalysis_1750337982997:[403:438] ==utils.detailed_switch_analyzer:[395:430]         }      def _create_empty_port_result(self, port_region, port_number):         return {             'port_number': int(port_number),             'bbox': [int(x) for x in port_region['bbox']],             'has_cable': False,             'cable_color': None,             'cable_confidence': 0.0,             'led_status': 'inactive',             'led_confidence': 0.0,             'detection_details': {'error': 'Empty or invalid port region'}         }      def _generate_comprehensive_results(self, image, port_analyses, switch_name):         total_ports = len(port_analyses)         connected_ports = sum(1 for p in port_analyses if p['has_cable'])         empty_ports = total_ports - connected_ports          cable_distribution = {}         for port in port_analyses:             if port['has_cable'] and port['cable_color']:                 color = port['cable_color']                 cable_distribution[color] = cable_distribution.get(color, 0) + 1          led_distribution = {}         for port in port_analyses:             status = port.get('led_status', 'inactive')             led_distribution[status] = led_distribution.get(status, 0) + 1          return {             'switch_info': {                 'name': switch_name,                 'image_dimensions': [int(x) for x in image.shape],                 'analysis_timestamp': datetime.now().isoformat(),"
Pylint,segment.py,1,Refactor,R0801,"Similar lines in 2 files ==comparision:[86:154] ==utils.embedding_comparison:[15:53]     coords = {}      # Try exact path first      if cropped_img_path in coordinates_data:          coords = coordinates_data[cropped_img_path]      else:          # Try without leading slash          path_without_slash = cropped_img_path.lstrip('/')          if path_without_slash in coordinates_data:              coords = coordinates_data[path_without_slash]          else:              # Try with leading slash              path_with_slash = '/' + cropped_img_path.lstrip('/')              if path_with_slash in coordinates_data:                  coords = coordinates_data[path_with_slash]              else:                  # Try filename matching as last resort                  filename = os.path.basename(cropped_img_path)                  for key in coordinates_data.keys():                      if os.path.basename(key) == filename:                          coords = coordinates_data[key]                          break      return coords  # Helper function to clean up cropped image path  def clean_cropped_path(cropped_img_path):      if 'segmented_outputs' in cropped_img_path:          parts = cropped_img_path.split('segmented_outputs')          if len(parts) > 1:              cropped_img_path = '/static/segmented_outputs' + parts[1].replace('\\', '/')          else:              cropped_img_path = cropped_img_path.replace('\\', '/')              if ':' in cropped_img_path:                  cropped_img_path = '/' + '/'.join(cropped_img_path.split('/')[-3:])      return cropped_img_path  # --- First, collect ALL cropped images ---"
Pylint,segment.py,1,Refactor,R0801,"Similar lines in 2 files ==comparision:[194:250] ==utils.embedding_comparison:[136:169]             if category in catalog_data and category in metadata:                 crop_embeds = cropped_data[category][""image_embeddings""]                 crop_paths = cropped_data[category][""image_paths""]                 cat_embeds = catalog_data[category][""image_embeddings""]                  # Find the index of this specific image                 img_index = None                 for i, path in enumerate(crop_paths):                     if clean_cropped_path(path) == cropped_img_path:                         img_index = i                         break                  if img_index is not None and len(cat_embeds) > 0:                     # Get embedding for this specific image                     crop_embed = l2_normalize(np.array([crop_embeds[img_index]]))                     cat_embeds_norm = l2_normalize(np.array(cat_embeds))                      # Find best match using FAISS                     dim = cat_embeds_norm.shape[1]                     index = faiss.IndexFlatIP(dim)                     index.add(cat_embeds_norm)                     distances, indices = index.search(crop_embed, 1)                      if len(indices[0]) > 0:                         best_idx = indices[0][0]                         best_score = float(distances[0][0])                         meta_row = metadata[category].iloc[best_idx]                          # Clean catalog image path                         matched_img = meta_row['Image']                         if isinstance(matched_img, str) and 'static' in matched_img:                             matched_img = '/' + matched_img.split('static', 1)[1].replace('\\', '/')"
Pylint,segment.py,1,Refactor,R0801,"Similar lines in 2 files ==segment:[101:113] ==utils.segmentation:[140:153]             port_path = os.path.join(OUTPUT_DIR, ""Port"", port_filename)             crop_and_save(port_crop, port_path)              rel_port_path = port_path.replace(""\\"", ""/"")             coordinates_data[rel_port_path] = {                 ""x1"": x1 + px1, ""y1"": y1 + py1,                 ""x2"": x1 + px2, ""y2"": y1 + py2,                 ""width"": px2 - px1, ""height"": py2 - py1,                 ""confidence"": float(port_conf),                 ""class_name"": ""Port"",                 ""parent_region"": f""{class_name}_{region_counter}""             }"
Pylint,segment.py,1,Refactor,R0801,"Similar lines in 2 files ==attached_assets.currentport_cableanalysis_1750337982997:[439:452] ==utils.detailed_switch_analyzer:[431:442]             },             'summary': {                 'total_ports': int(total_ports),                 'connected_ports': int(connected_ports),                 'empty_ports': int(empty_ports),                 'utilization_rate': round(float(connected_ports / total_ports * 100) if total_ports > 0 else 0, 1),                 'cable_distribution': cable_distribution,                 'led_distribution': led_distribution             },             'ports': port_analyses         }"
Pylint,segment.py,1,Refactor,R0801,"Similar lines in 2 files ==comparision:[160:178] ==utils.embedding_comparison:[94:105] for category in sorted(all_categories):      crop_paths = cropped_data[category][""image_paths""]      for path in crop_paths:          cleaned_path = clean_cropped_path(path)          all_cropped_images.append({              'path': cleaned_path,              'category': category,              'original_path': path          })"
Pylint,segment.py,1,Refactor,R0801,"Similar lines in 2 files ==utils.mock_segmentation:[92:104] ==utils.segmentation:[167:179]         os.makedirs(os.path.dirname(COORDINATES_FILE), exist_ok=True)         with open(COORDINATES_FILE, 'w') as f:             json.dump(coordinates_data, f, indent=2)          # Group images by class for better organization         grouped_images = {}         for img_data in segmented_images:             class_name = img_data['class']             if class_name not in grouped_images:                 grouped_images[class_name] = []             grouped_images[class_name].append(img_data)"
Pylint,segment.py,1,Refactor,R0801,"Similar lines in 2 files ==segment:[90:100] ==utils.segmentation:[129:139]                 port_results = port_model(crop, conf=CONF_THRESHOLD, verbose=False)[0]                  for port_idx, (port_box, port_conf) in enumerate(zip(port_results.boxes.xyxy, port_results.boxes.conf)):                     px1, py1, px2, py2 = map(int, port_box)                     px1 = max(0, px1 - MARGIN)                     py1 = max(0, py1 - MARGIN)                     px2 = min(crop.shape[1], px2 + MARGIN)                     py2 = min(crop.shape[0], py2 + MARGIN)                     port_crop = crop[py1:py2, px1:px2]"
Pylint,segment.py,1,Refactor,R0801,"Similar lines in 2 files ==segment:[77:88] ==utils.segmentation:[108:118]     out_path = os.path.join(OUTPUT_DIR, save_class, filename)     crop_and_save(crop, out_path)      rel_path = out_path.replace(""\\"", ""/"")     coordinates_data[rel_path] = {         ""x1"": x1, ""y1"": y1, ""x2"": x2, ""y2"": y2,         ""width"": x2 - x1, ""height"": y2 - y1,         ""confidence"": float(conf), ""class_name"": class_name     }      # Detect ports inside Switch or Rack"
Pylint,segment.py,1,Refactor,R0801,"Similar lines in 2 files ==segment:[68:76] ==utils.segmentation:[99:107]             x1, y1, x2, y2 = map(int, box)             x1 = max(0, x1 - MARGIN)             y1 = max(0, y1 - MARGIN)             x2 = min(img.shape[1], x2 + MARGIN)             y2 = min(img.shape[0], y2 + MARGIN)             crop = img[y1:y2, x1:x2]              save_class = TARGET_CLASS_MAP[class_name]"
Pylint,segment.py,1,Refactor,R0801,"Similar lines in 2 files ==segment:[55:64] ==utils.segmentation:[86:95]     h, w = region.shape[:2]     if h < MIN_DIM or w < MIN_DIM:         region = cv2.resize(region, (max(w, MIN_DIM), max(h, MIN_DIM)), interpolation=cv2.INTER_CUBIC)     cv2.imwrite(path, region, [int(cv2.IMWRITE_JPEG_QUALITY), 100])  # --- Loop Through Detections --- for box, cls_id, conf in zip(general_results.boxes.xyxy, general_results.boxes.cls, general_results.boxes.conf):     class_name = general_class_names.get(int(cls_id), f""Unknown_{int(cls_id)}"")     if class_name not in TARGET_CLASS_MAP:"
Pylint,segment.py,1,Refactor,R0801,"Similar lines in 2 files ==segment:[27:36] ==utils.segmentation:[49:59]         TARGET_CLASS_MAP = {             'Cable': 'Cable',             'Port': 'Port',             'Rack': 'Rack',             'Switch': 'Switch',             'fuse': 'Rack'         }          # Clear previous outputs and prepare fresh output folders         import shutil"
Pylint,segment.py,1,Refactor,R0801,"Similar lines in 2 files ==segment:[8:17] ==utils.segmentation:[22:31]         GENERAL_MODEL_PATH = ""best.pt""         PORTS_MODEL_PATH = ""port_best.pt""         OUTPUT_DIR = ""static/segmented_outputs""         CONF_THRESHOLD = 0.2         COORDINATES_FILE = ""static/segmented_outputs/coordinates.json""         MARGIN = 10         MIN_DIM = 128          # Check if models exist"
Pylint,segment.py,1,Refactor,R0801,"Similar lines in 2 files ==attached_assets.currentport_cableanalysis_1750337982997:[309:320] ==utils.detailed_switch_analyzer:[308:319]         cable_colors = {k: v for k, v in color_scores.items()                        if k not in ['black', 'gray', 'white'] and v > 0.02}          if cable_colors:             return max(cable_colors.items(), key=lambda x: x[1])[0]         return None      def _led_status_detection(self, port_roi):         if port_roi.size == 0:             return {'status': 'inactive', 'confidence': 0.0, 'details': {}}"
Pylint,segment.py,1,Refactor,R0801,"Similar lines in 2 files ==comparision:[50:64] ==utils.embedding_comparison:[79:88] metadata = pd.read_pickle(metadata_path)  # --- Load Coordinates Data ---  coordinates_data = {}  coordinates_file = ""static/segmented_outputs/coordinates.json""  if os.path.exists(coordinates_file):      with open(coordinates_file, 'r') as f:          coordinates_data = json.load(f)"
Pylint,segment.py,1,Refactor,R0801,"Similar lines in 2 files ==attached_assets.currentport_cableanalysis_1750337982997:[69:77] ==utils.detailed_switch_analyzer:[69:77]         port_analyses = []         for i, region in enumerate(port_regions):             port_analysis = self._thorough_port_analysis(image, region, i + 1)             port_analyses.append(port_analysis)          results = self._generate_comprehensive_results(image, port_analyses, switch_name)         results = self._convert_to_json_serializable(results)"
Pylint,segment.py,1,Refactor,R0801,"Similar lines in 2 files ==segment:[113:122] ==utils.segmentation:[162:172]         region_counter += 1      object_counter += 1  # --- Save Coordinates --- os.makedirs(os.path.dirname(COORDINATES_FILE), exist_ok=True) with open(COORDINATES_FILE, 'w') as f:     json.dump(coordinates_data, f, indent=2)"
Pylint,segment.py,1,Refactor,R0801,"Similar lines in 2 files ==segment:[46:55] ==utils.segmentation:[77:83]         general_results = general_model(img, conf=CONF_THRESHOLD, verbose=False)[0]         general_class_names = general_model.names          coordinates_data = {}         object_counter = 0         region_counter = 0"
Pylint,segment.py,1,Refactor,R0401,Cyclic import (app -> routes)
Flake8,./app.py,13,E501,E501,line too long (88 > 79 characters)
Flake8,./app.py,30,F403,F403,'from routes import *' used; unable to detect undefined names
Flake8,./app.py,30,F401,F401,'routes.*' imported but unused
Flake8,./app.py,30,E402,E402,module level import not at top of file
Flake8,./attached_assets/currentport_cableanalysis_1750337982997.py,6,F401,F401,'matplotlib.pyplot as plt' imported but unused
Flake8,./attached_assets/currentport_cableanalysis_1750337982997.py,7,F401,F401,'pathlib.Path' imported but unused
Flake8,./attached_assets/currentport_cableanalysis_1750337982997.py,9,E302,E302,"expected 2 blank lines, found 1"
Flake8,./attached_assets/currentport_cableanalysis_1750337982997.py,10,W293,W293,blank line contains whitespace
Flake8,./attached_assets/currentport_cableanalysis_1750337982997.py,13,W293,W293,blank line contains whitespace
Flake8,./attached_assets/currentport_cableanalysis_1750337982997.py,15,E501,E501,line too long (93 > 79 characters)
Flake8,./attached_assets/currentport_cableanalysis_1750337982997.py,16,E501,E501,line too long (91 > 79 characters)
Flake8,./attached_assets/currentport_cableanalysis_1750337982997.py,17,E501,E501,line too long (89 > 79 characters)
Flake8,./attached_assets/currentport_cableanalysis_1750337982997.py,18,E501,E501,line too long (90 > 79 characters)
Flake8,./attached_assets/currentport_cableanalysis_1750337982997.py,19,E501,E501,line too long (93 > 79 characters)
Flake8,./attached_assets/currentport_cableanalysis_1750337982997.py,20,E501,E501,line too long (90 > 79 characters)
Flake8,./attached_assets/currentport_cableanalysis_1750337982997.py,21,E501,E501,line too long (89 > 79 characters)
Flake8,./attached_assets/currentport_cableanalysis_1750337982997.py,22,E501,E501,line too long (93 > 79 characters)
Flake8,./attached_assets/currentport_cableanalysis_1750337982997.py,23,E501,E501,line too long (87 > 79 characters)
Flake8,./attached_assets/currentport_cableanalysis_1750337982997.py,24,E501,E501,line too long (89 > 79 characters)
Flake8,./attached_assets/currentport_cableanalysis_1750337982997.py,25,E501,E501,line too long (87 > 79 characters)
Flake8,./attached_assets/currentport_cableanalysis_1750337982997.py,27,W293,W293,blank line contains whitespace
Flake8,./attached_assets/currentport_cableanalysis_1750337982997.py,29,E501,E501,line too long (92 > 79 characters)
Flake8,./attached_assets/currentport_cableanalysis_1750337982997.py,30,E501,E501,line too long (93 > 79 characters)
Flake8,./attached_assets/currentport_cableanalysis_1750337982997.py,31,E501,E501,line too long (89 > 79 characters)
Flake8,./attached_assets/currentport_cableanalysis_1750337982997.py,32,E501,E501,line too long (92 > 79 characters)
Flake8,./attached_assets/currentport_cableanalysis_1750337982997.py,34,W293,W293,blank line contains whitespace
Flake8,./attached_assets/currentport_cableanalysis_1750337982997.py,37,W293,W293,blank line contains whitespace
Flake8,./attached_assets/currentport_cableanalysis_1750337982997.py,40,E501,E501,line too long (97 > 79 characters)
Flake8,./attached_assets/currentport_cableanalysis_1750337982997.py,55,W293,W293,blank line contains whitespace
Flake8,./attached_assets/currentport_cableanalysis_1750337982997.py,58,W293,W293,blank line contains whitespace
Flake8,./attached_assets/currentport_cableanalysis_1750337982997.py,63,W293,W293,blank line contains whitespace
Flake8,./attached_assets/currentport_cableanalysis_1750337982997.py,66,W293,W293,blank line contains whitespace
Flake8,./attached_assets/currentport_cableanalysis_1750337982997.py,69,W293,W293,blank line contains whitespace
Flake8,./attached_assets/currentport_cableanalysis_1750337982997.py,74,W293,W293,blank line contains whitespace
Flake8,./attached_assets/currentport_cableanalysis_1750337982997.py,75,E501,E501,line too long (89 > 79 characters)
Flake8,./attached_assets/currentport_cableanalysis_1750337982997.py,77,W293,W293,blank line contains whitespace
